
> gameday-map@0.1.0 reprocess:cache
> node --import tsx scripts/reprocessCache.ts

los-angeles-egypt.json: 2 venues, 2 kept country tag, 0 stripped to no-flag
los-angeles-england.json: 6 venues, 3 kept country tag, 3 stripped to no-flag
los-angeles-france.json: 9 venues, 5 kept country tag, 4 stripped to no-flag
los-angeles-germany.json: 3 venues, 3 kept country tag, 0 stripped to no-flag
los-angeles-ghana.json: 2 venues, 2 kept country tag, 0 stripped to no-flag
los-angeles-haiti.json: 4 venues, 4 kept country tag, 0 stripped to no-flag
los-angeles-ir-iran.json: 9 venues, 2 kept country tag, 7 stripped to no-flag
los-angeles-iraq.json: 1 venues, 1 kept country tag, 0 stripped to no-flag
los-angeles-japan.json: 10 venues, 9 kept country tag, 1 stripped to no-flag
los-angeles-jordan.json: 0 venues, 0 kept country tag, 0 stripped to no-flag
los-angeles-korea-republic.json: 8 venues, 3 kept country tag, 5 stripped to no-flag
los-angeles-mexico.json: 9 venues, 9 kept country tag, 0 stripped to no-flag
los-angeles-morocco.json: 1 venues, 1 kept country tag, 0 stripped to no-flag
los-angeles-netherlands.json: 1 venues, 1 kept country tag, 0 stripped to no-flag
los-angeles-new-zealand.json: 0 venues, 0 kept country tag, 0 stripped to no-flag
los-angeles-norway.json: 1 venues, 1 kept country tag, 0 stripped to no-flag
los-angeles-panama.json: 2 venues, 2 kept country tag, 0 stripped to no-flag
los-angeles-paraguay.json: 0 venues, 0 kept country tag, 0 stripped to no-flag
los-angeles-portugal.json: 5 venues, 4 kept country tag, 1 stripped to no-flag
los-angeles-qatar.json: 0 venues, 0 kept country tag, 0 stripped to no-flag
los-angeles-saudi-arabia.json: 1 venues, 1 kept country tag, 0 stripped to no-flag
los-angeles-scotland.json: 1 venues, 1 kept country tag, 0 stripped to no-flag
los-angeles-senegal.json: 1 venues, 1 kept country tag, 0 stripped to no-flag
los-angeles-south-africa.json: 0 venues, 0 kept country tag, 0 stripped to no-flag
los-angeles-spain.json: 9 venues, 5 kept country tag, 4 stripped to no-flag
los-angeles-sportsbars.json: 10 venues, 0 kept country tag, 10 stripped to no-flag
los-angeles-sweden.json: 2 venues, 2 kept country tag, 0 stripped to no-flag
los-angeles-switzerland.json: 2 venues, 2 kept country tag, 0 stripped to no-flag
los-angeles-t-rkiye.json: 7 venues, 4 kept country tag, 3 stripped to no-flag
los-angeles-tunisia.json: 1 venues, 1 kept country tag, 0 stripped to no-flag
los-angeles-uruguay.json: 0 venues, 0 kept country tag, 0 stripped to no-flag
los-angeles-usa.json: 3 venues, 3 kept country tag, 0 stripped to no-flag
los-angeles-uzbekistan.json: 1 venues, 1 kept country tag, 0 stripped to no-flag
mexico-city-algeria.json: 0 venues, 0 kept country tag, 0 stripped to no-flag
mexico-city-argentina.json: 10 venues, 6 kept country tag, 4 stripped to no-flag
mexico-city-australia.json: 0 venues, 0 kept country tag, 0 stripped to no-flag
mexico-city-austria.json: 1 venues, 1 kept country tag, 0 stripped to no-flag
mexico-city-belgium.json: 2 venues, 1 kept country tag, 1 stripped to no-flag
mexico-city-bosnia-and-herzegovina.json: 1 venues, 1 kept country tag, 0 stripped to no-flag
mexico-city-brazil.json: 10 venues, 5 kept country tag, 5 stripped to no-flag
mexico-city-c-te-d-ivoire.json: 0 venues, 0 kept country tag, 0 stripped to no-flag
mexico-city-cabo-verde.json: 0 venues, 0 kept country tag, 0 stripped to no-flag
mexico-city-canada.json: 1 venues, 1 kept country tag, 0 stripped to no-flag
mexico-city-colombia.json: 9 venues, 2 kept country tag, 7 stripped to no-flag
mexico-city-congo-dr.json: 0 venues, 0 kept country tag, 0 stripped to no-flag
mexico-city-croatia.json: 1 venues, 1 kept country tag, 0 stripped to no-flag
mexico-city-cura-ao.json: 0 venues, 0 kept country tag, 0 stripped to no-flag
mexico-city-czechia.json: 0 venues, 0 kept country tag, 0 stripped to no-flag
mexico-city-ecuador.json: 0 venues, 0 kept country tag, 0 stripped to no-flag
mexico-city-egypt.json: 0 venues, 0 kept country tag, 0 stripped to no-flag
mexico-city-england.json: 1 venues, 0 kept country tag, 1 stripped to no-flag
mexico-city-france.json: 9 venues, 4 kept country tag, 5 stripped to no-flag
mexico-city-germany.json: 3 venues, 1 kept country tag, 2 stripped to no-flag
mexico-city-ghana.json: 0 venues, 0 kept country tag, 0 stripped to no-flag
mexico-city-haiti.json: 0 venues, 0 kept country tag, 0 stripped to no-flag
mexico-city-ir-iran.json: 1 venues, 1 kept country tag, 0 stripped to no-flag
mexico-city-iraq.json: 0 venues, 0 kept country tag, 0 stripped to no-flag
mexico-city-japan.json: 10 venues, 9 kept country tag, 1 stripped to no-flag
mexico-city-jordan.json: 0 venues, 0 kept country tag, 0 stripped to no-flag
mexico-city-korea-republic.json: 10 venues, 3 kept country tag, 7 stripped to no-flag
mexico-city-mexico.json: 10 venues, 9 kept country tag, 1 stripped to no-flag
mexico-city-morocco.json: 1 venues, 0 kept country tag, 1 stripped to no-flag
mexico-city-netherlands.json: 0 venues, 0 kept country tag, 0 stripped to no-flag
mexico-city-new-zealand.json: 0 venues, 0 kept country tag, 0 stripped to no-flag
mexico-city-norway.json: 0 venues, 0 kept country tag, 0 stripped to no-flag
mexico-city-panama.json: 1 venues, 1 kept country tag, 0 stripped to no-flag
mexico-city-paraguay.json: 1 venues, 1 kept country tag, 0 stripped to no-flag
mexico-city-portugal.json: 4 venues, 2 kept country tag, 2 stripped to no-flag
mexico-city-qatar.json: 0 venues, 0 kept country tag, 0 stripped to no-flag
mexico-city-saudi-arabia.json: 0 venues, 0 kept country tag, 0 stripped to no-flag
mexico-city-scotland.json: 3 venues, 3 kept country tag, 0 stripped to no-flag
mexico-city-senegal.json: 0 venues, 0 kept country tag, 0 stripped to no-flag
mexico-city-south-africa.json: 0 venues, 0 kept country tag, 0 stripped to no-flag
mexico-city-spain.json: 10 venues, 5 kept country tag, 5 stripped to no-flag
mexico-city-sportsbars.json: 10 venues, 0 kept country tag, 10 stripped to no-flag
mexico-city-sweden.json: 0 venues, 0 kept country tag, 0 stripped to no-flag
mexico-city-switzerland.json: 6 venues, 4 kept country tag, 2 stripped to no-flag
mexico-city-t-rkiye.json: 5 venues, 1 kept country tag, 4 stripped to no-flag
mexico-city-tunisia.json: 0 venues, 0 kept country tag, 0 stripped to no-flag
mexico-city-uruguay.json: 0 venues, 0 kept country tag, 0 stripped to no-flag
mexico-city-usa.json: 1 venues, 1 kept country tag, 0 stripped to no-flag
mexico-city-uzbekistan.json: 0 venues, 0 kept country tag, 0 stripped to no-flag
miami-algeria.json: 0 venues, 0 kept country tag, 0 stripped to no-flag
miami-argentina.json: 8 venues, 3 kept country tag, 5 stripped to no-flag
miami-australia.json: 0 venues, 0 kept country tag, 0 stripped to no-flag
miami-austria.json: 3 venues, 3 kept country tag, 0 stripped to no-flag
miami-belgium.json: 0 venues, 0 kept country tag, 0 stripped to no-flag
miami-bosnia-and-herzegovina.json: 0 venues, 0 kept country tag, 0 stripped to no-flag
miami-brazil.json: 10 venues, 9 kept country tag, 1 stripped to no-flag
miami-c-te-d-ivoire.json: 0 venues, 0 kept country tag, 0 stripped to no-flag
miami-cabo-verde.json: 0 venues, 0 kept country tag, 0 stripped to no-flag
miami-canada.json: 0 venues, 0 kept country tag, 0 stripped to no-flag
miami-colombia.json: 10 venues, 1 kept country tag, 9 stripped to no-flag
miami-congo-dr.json: 3 venues, 3 kept country tag, 0 stripped to no-flag
miami-croatia.json: 0 venues, 0 kept country tag, 0 stripped to no-flag
miami-cura-ao.json: 0 venues, 0 kept country tag, 0 stripped to no-flag
miami-czechia.json: 1 venues, 1 kept country tag, 0 stripped to no-flag
miami-ecuador.json: 1 venues, 1 kept country tag, 0 stripped to no-flag
miami-egypt.json: 1 venues, 1 kept country tag, 0 stripped to no-flag
miami-england.json: 3 venues, 2 kept country tag, 1 stripped to no-flag
miami-france.json: 9 venues, 7 kept country tag, 2 stripped to no-flag
miami-germany.json: 4 venues, 4 kept country tag, 0 stripped to no-flag
miami-ghana.json: 0 venues, 0 kept country tag, 0 stripped to no-flag
miami-haiti.json: 3 venues, 3 kept country tag, 0 stripped to no-flag
miami-ir-iran.json: 8 venues, 2 kept country tag, 6 stripped to no-flag
miami-iraq.json: 0 venues, 0 kept country tag, 0 stripped to no-flag
miami-japan.json: 10 venues, 5 kept country tag, 5 stripped to no-flag
miami-jordan.json: 0 venues, 0 kept country tag, 0 stripped to no-flag
miami-korea-republic.json: 8 venues, 8 kept country tag, 0 stripped to no-flag
miami-mexico.json: 7 venues, 7 kept country tag, 0 stripped to no-flag
miami-morocco.json: 2 venues, 1 kept country tag, 1 stripped to no-flag
miami-netherlands.json: 0 venues, 0 kept country tag, 0 stripped to no-flag
miami-new-zealand.json: 0 venues, 0 kept country tag, 0 stripped to no-flag
miami-norway.json: 1 venues, 1 kept country tag, 0 stripped to no-flag
miami-panama.json: 1 venues, 1 kept country tag, 0 stripped to no-flag
miami-paraguay.json: 2 venues, 2 kept country tag, 0 stripped to no-flag
miami-portugal.json: 9 venues, 9 kept country tag, 0 stripped to no-flag
miami-qatar.json: 0 venues, 0 kept country tag, 0 stripped to no-flag
miami-saudi-arabia.json: 0 venues, 0 kept country tag, 0 stripped to no-flag
miami-scotland.json: 0 venues, 0 kept country tag, 0 stripped to no-flag
miami-senegal.json: 0 venues, 0 kept country tag, 0 stripped to no-flag
miami-south-africa.json: 0 venues, 0 kept country tag, 0 stripped to no-flag
miami-spain.json: 10 venues, 4 kept country tag, 6 stripped to no-flag
miami-sportsbars.json: 10 venues, 0 kept country tag, 10 stripped to no-flag
miami-sweden.json: 2 venues, 2 kept country tag, 0 stripped to no-flag
miami-switzerland.json: 1 venues, 1 kept country tag, 0 stripped to no-flag
miami-t-rkiye.json: 9 venues, 2 kept country tag, 7 stripped to no-flag
miami-tunisia.json: 0 venues, 0 kept country tag, 0 stripped to no-flag
miami-uruguay.json: 0 venues, 0 kept country tag, 0 stripped to no-flag
miami-usa.json: 4 venues, 4 kept country tag, 0 stripped to no-flag
miami-uzbekistan.json: 0 venues, 0 kept country tag, 0 stripped to no-flag
monterrey-algeria.json: 0 venues, 0 kept country tag, 0 stripped to no-flag
monterrey-argentina.json: 7 venues, 5 kept country tag, 2 stripped to no-flag
monterrey-australia.json: 0 venues, 0 kept country tag, 0 stripped to no-flag
monterrey-austria.json: 1 venues, 1 kept country tag, 0 stripped to no-flag
monterrey-belgium.json: 0 venues, 0 kept country tag, 0 stripped to no-flag
monterrey-bosnia-and-herzegovina.json: 1 venues, 1 kept country tag, 0 stripped to no-flag
monterrey-brazil.json: 10 venues, 6 kept country tag, 4 stripped to no-flag
monterrey-c-te-d-ivoire.json: 0 venues, 0 kept country tag, 0 stripped to no-flag
monterrey-cabo-verde.json: 0 venues, 0 kept country tag, 0 stripped to no-flag
monterrey-canada.json: 0 venues, 0 kept country tag, 0 stripped to no-flag
monterrey-colombia.json: 3 venues, 3 kept country tag, 0 stripped to no-flag
monterrey-congo-dr.json: 0 venues, 0 kept country tag, 0 stripped to no-flag
monterrey-croatia.json: 0 venues, 0 kept country tag, 0 stripped to no-flag
monterrey-cura-ao.json: 2 venues, 2 kept country tag, 0 stripped to no-flag
monterrey-czechia.json: 0 venues, 0 kept country tag, 0 stripped to no-flag
monterrey-ecuador.json: 0 venues, 0 kept country tag, 0 stripped to no-flag
monterrey-egypt.json: 0 venues, 0 kept country tag, 0 stripped to no-flag
monterrey-england.json: 1 venues, 1 kept country tag, 0 stripped to no-flag
monterrey-france.json: 10 venues, 7 kept country tag, 3 stripped to no-flag
monterrey-germany.json: 1 venues, 0 kept country tag, 1 stripped to no-flag
monterrey-ghana.json: 1 venues, 1 kept country tag, 0 stripped to no-flag
monterrey-haiti.json: 3 venues, 3 kept country tag, 0 stripped to no-flag
monterrey-ir-iran.json: 2 venues, 1 kept country tag, 1 stripped to no-flag
monterrey-iraq.json: 0 venues, 0 kept country tag, 0 stripped to no-flag
monterrey-japan.json: 9 venues, 3 kept country tag, 6 stripped to no-flag
monterrey-jordan.json: 0 venues, 0 kept country tag, 0 stripped to no-flag
monterrey-korea-republic.json: 10 venues, 5 kept country tag, 5 stripped to no-flag
monterrey-mexico.json: 9 venues, 7 kept country tag, 2 stripped to no-flag
monterrey-morocco.json: 1 venues, 1 kept country tag, 0 stripped to no-flag
monterrey-netherlands.json: 0 venues, 0 kept country tag, 0 stripped to no-flag
monterrey-new-zealand.json: 1 venues, 1 kept country tag, 0 stripped to no-flag
monterrey-norway.json: 0 venues, 0 kept country tag, 0 stripped to no-flag
monterrey-panama.json: 0 venues, 0 kept country tag, 0 stripped to no-flag
monterrey-paraguay.json: 1 venues, 1 kept country tag, 0 stripped to no-flag
monterrey-portugal.json: 1 venues, 1 kept country tag, 0 stripped to no-flag
monterrey-qatar.json: 0 venues, 0 kept country tag, 0 stripped to no-flag
monterrey-saudi-arabia.json: 1 venues, 1 kept country tag, 0 stripped to no-flag
monterrey-scotland.json: 0 venues, 0 kept country tag, 0 stripped to no-flag
monterrey-senegal.json: 2 venues, 2 kept country tag, 0 stripped to no-flag
monterrey-south-africa.json: 0 venues, 0 kept country tag, 0 stripped to no-flag
monterrey-spain.json: 8 venues, 1 kept country tag, 7 stripped to no-flag
monterrey-sportsbars.json: 10 venues, 0 kept country tag, 10 stripped to no-flag
monterrey-sweden.json: 0 venues, 0 kept country tag, 0 stripped to no-flag
monterrey-switzerland.json: 5 venues, 4 kept country tag, 1 stripped to no-flag
monterrey-t-rkiye.json: 0 venues, 0 kept country tag, 0 stripped to no-flag
monterrey-tunisia.json: 0 venues, 0 kept country tag, 0 stripped to no-flag
monterrey-uruguay.json: 0 venues, 0 kept country tag, 0 stripped to no-flag
monterrey-usa.json: 2 venues, 2 kept country tag, 0 stripped to no-flag
monterrey-uzbekistan.json: 0 venues, 0 kept country tag, 0 stripped to no-flag
nyc-algeria.json: 0 venues, 0 kept country tag, 0 stripped to no-flag
nyc-argentina.json: 10 venues, 8 kept country tag, 2 stripped to no-flag
nyc-australia.json: 8 venues, 0 kept country tag, 8 stripped to no-flag
nyc-austria.json: 2 venues, 0 kept country tag, 2 stripped to no-flag
nyc-belgium.json: 3 venues, 2 kept country tag, 1 stripped to no-flag
nyc-bosnia-and-herzegovina.json: 6 venues, 6 kept country tag, 0 stripped to no-flag
nyc-brazil.json: 10 venues, 9 kept country tag, 1 stripped to no-flag
nyc-c-te-d-ivoire.json: 0 venues, 0 kept country tag, 0 stripped to no-flag
nyc-cabo-verde.json: 0 venues, 0 kept country tag, 0 stripped to no-flag
nyc-canada.json: 0 venues, 0 kept country tag, 0 stripped to no-flag
nyc-colombia.json: 10 venues, 4 kept country tag, 6 stripped to no-flag
nyc-congo-dr.json: 1 venues, 1 kept country tag, 0 stripped to no-flag
nyc-croatia.json: 4 venues, 4 kept country tag, 0 stripped to no-flag
nyc-cura-ao.json: 4 venues, 4 kept country tag, 0 stripped to no-flag
nyc-czechia.json: 3 venues, 3 kept country tag, 0 stripped to no-flag
nyc-ecuador.json: 1 venues, 1 kept country tag, 0 stripped to no-flag
nyc-egypt.json: 3 venues, 3 kept country tag, 0 stripped to no-flag
nyc-england.json: 5 venues, 3 kept country tag, 2 stripped to no-flag
nyc-france.json: 10 venues, 10 kept country tag, 0 stripped to no-flag
nyc-germany.json: 7 venues, 6 kept country tag, 1 stripped to no-flag
nyc-ghana.json: 3 venues, 3 kept country tag, 0 stripped to no-flag
nyc-haiti.json: 0 venues, 0 kept country tag, 0 stripped to no-flag
nyc-ir-iran.json: 9 venues, 4 kept country tag, 5 stripped to no-flag
nyc-iraq.json: 0 venues, 0 kept country tag, 0 stripped to no-flag
nyc-japan.json: 10 venues, 10 kept country tag, 0 stripped to no-flag
nyc-jordan.json: 3 venues, 3 kept country tag, 0 stripped to no-flag
nyc-korea-republic.json: 10 venues, 4 kept country tag, 6 stripped to no-flag
nyc-mexico.json: 10 venues, 10 kept country tag, 0 stripped to no-flag
nyc-morocco.json: 10 venues, 5 kept country tag, 5 stripped to no-flag
nyc-netherlands.json: 3 venues, 3 kept country tag, 0 stripped to no-flag
nyc-new-zealand.json: 1 venues, 1 kept country tag, 0 stripped to no-flag
nyc-norway.json: 2 venues, 2 kept country tag, 0 stripped to no-flag
nyc-panama.json: 1 venues, 1 kept country tag, 0 stripped to no-flag
nyc-paraguay.json: 1 venues, 1 kept country tag, 0 stripped to no-flag
nyc-portugal.json: 9 venues, 6 kept country tag, 3 stripped to no-flag
nyc-qatar.json: 1 venues, 1 kept country tag, 0 stripped to no-flag
nyc-saudi-arabia.json: 0 venues, 0 kept country tag, 0 stripped to no-flag
nyc-scotland.json: 0 venues, 0 kept country tag, 0 stripped to no-flag
nyc-senegal.json: 1 venues, 1 kept country tag, 0 stripped to no-flag
nyc-south-africa.json: 1 venues, 1 kept country tag, 0 stripped to no-flag
nyc-spain.json: 10 venues, 5 kept country tag, 5 stripped to no-flag
nyc-sportsbars.json: 10 venues, 0 kept country tag, 10 stripped to no-flag
nyc-sweden.json: 2 venues, 2 kept country tag, 0 stripped to no-flag
nyc-switzerland.json: 2 venues, 1 kept country tag, 1 stripped to no-flag
nyc-t-rkiye.json: 9 venues, 7 kept country tag, 2 stripped to no-flag
nyc-tunisia.json: 0 venues, 0 kept country tag, 0 stripped to no-flag
nyc-uruguay.json: 1 venues, 1 kept country tag, 0 stripped to no-flag
nyc-usa.json: 3 venues, 3 kept country tag, 0 stripped to no-flag
nyc-uzbekistan.json: 2 venues, 2 kept country tag, 0 stripped to no-flag
philadelphia-algeria.json: 1 venues, 1 kept country tag, 0 stripped to no-flag
philadelphia-argentina.json: 2 venues, 2 kept country tag, 0 stripped to no-flag
philadelphia-australia.json: 0 venues, 0 kept country tag, 0 stripped to no-flag
philadelphia-austria.json: 1 venues, 1 kept country tag, 0 stripped to no-flag
philadelphia-belgium.json: 1 venues, 0 kept country tag, 1 stripped to no-flag
philadelphia-bosnia-and-herzegovina.json: 0 venues, 0 kept country tag, 0 stripped to no-flag
philadelphia-brazil.json: 10 venues, 9 kept country tag, 1 stripped to no-flag
philadelphia-c-te-d-ivoire.json: 0 venues, 0 kept country tag, 0 stripped to no-flag
philadelphia-cabo-verde.json: 0 venues, 0 kept country tag, 0 stripped to no-flag
philadelphia-canada.json: 0 venues, 0 kept country tag, 0 stripped to no-flag
philadelphia-colombia.json: 6 venues, 2 kept country tag, 4 stripped to no-flag
philadelphia-congo-dr.json: 5 venues, 5 kept country tag, 0 stripped to no-flag
philadelphia-croatia.json: 0 venues, 0 kept country tag, 0 stripped to no-flag
philadelphia-cura-ao.json: 5 venues, 5 kept country tag, 0 stripped to no-flag
philadelphia-czechia.json: 0 venues, 0 kept country tag, 0 stripped to no-flag
philadelphia-ecuador.json: 0 venues, 0 kept country tag, 0 stripped to no-flag
philadelphia-egypt.json: 3 venues, 3 kept country tag, 0 stripped to no-flag
philadelphia-england.json: 5 venues, 2 kept country tag, 3 stripped to no-flag
philadelphia-france.json: 6 venues, 1 kept country tag, 5 stripped to no-flag
philadelphia-germany.json: 3 venues, 2 kept country tag, 1 stripped to no-flag
philadelphia-ghana.json: 2 venues, 2 kept country tag, 0 stripped to no-flag
philadelphia-haiti.json: 6 venues, 6 kept country tag, 0 stripped to no-flag
philadelphia-ir-iran.json: 2 venues, 1 kept country tag, 1 stripped to no-flag
philadelphia-iraq.json: 2 venues, 2 kept country tag, 0 stripped to no-flag
philadelphia-japan.json: 10 venues, 6 kept country tag, 4 stripped to no-flag
philadelphia-jordan.json: 0 venues, 0 kept country tag, 0 stripped to no-flag
philadelphia-korea-republic.json: 10 venues, 4 kept country tag, 6 stripped to no-flag
philadelphia-mexico.json: 10 venues, 9 kept country tag, 1 stripped to no-flag
philadelphia-morocco.json: 4 venues, 3 kept country tag, 1 stripped to no-flag
philadelphia-netherlands.json: 1 venues, 1 kept country tag, 0 stripped to no-flag
philadelphia-new-zealand.json: 1 venues, 1 kept country tag, 0 stripped to no-flag
philadelphia-norway.json: 0 venues, 0 kept country tag, 0 stripped to no-flag
philadelphia-panama.json: 1 venues, 1 kept country tag, 0 stripped to no-flag
philadelphia-paraguay.json: 1 venues, 1 kept country tag, 0 stripped to no-flag
philadelphia-portugal.json: 8 venues, 4 kept country tag, 4 stripped to no-flag
philadelphia-qatar.json: 0 venues, 0 kept country tag, 0 stripped to no-flag
philadelphia-saudi-arabia.json: 2 venues, 2 kept country tag, 0 stripped to no-flag
philadelphia-scotland.json: 0 venues, 0 kept country tag, 0 stripped to no-flag
philadelphia-senegal.json: 2 venues, 2 kept country tag, 0 stripped to no-flag
philadelphia-south-africa.json: 0 venues, 0 kept country tag, 0 stripped to no-flag
philadelphia-spain.json: 9 venues, 3 kept country tag, 6 stripped to no-flag
philadelphia-sportsbars.json: 10 venues, 0 kept country tag, 10 stripped to no-flag
philadelphia-sweden.json: 1 venues, 1 kept country tag, 0 stripped to no-flag
philadelphia-switzerland.json: 0 venues, 0 kept country tag, 0 stripped to no-flag
philadelphia-t-rkiye.json: 4 venues, 2 kept country tag, 2 stripped to no-flag
philadelphia-tunisia.json: 1 venues, 1 kept country tag, 0 stripped to no-flag
philadelphia-uruguay.json: 0 venues, 0 kept country tag, 0 stripped to no-flag
philadelphia-usa.json: 1 venues, 1 kept country tag, 0 stripped to no-flag
philadelphia-uzbekistan.json: 6 venues, 6 kept country tag, 0 stripped to no-flag
san-francisco-algeria.json: 1 venues, 1 kept country tag, 0 stripped to no-flag
san-francisco-argentina.json: 7 venues, 4 kept country tag, 3 stripped to no-flag
san-francisco-australia.json: 3 venues, 2 kept country tag, 1 stripped to no-flag
san-francisco-austria.json: 4 venues, 1 kept country tag, 3 stripped to no-flag
san-francisco-belgium.json: 0 venues, 0 kept country tag, 0 stripped to no-flag
san-francisco-bosnia-and-herzegovina.json: 3 venues, 3 kept country tag, 0 stripped to no-flag
san-francisco-brazil.json: 9 venues, 8 kept country tag, 1 stripped to no-flag
san-francisco-c-te-d-ivoire.json: 0 venues, 0 kept country tag, 0 stripped to no-flag
san-francisco-cabo-verde.json: 0 venues, 0 kept country tag, 0 stripped to no-flag
san-francisco-canada.json: 0 venues, 0 kept country tag, 0 stripped to no-flag
san-francisco-colombia.json: 1 venues, 0 kept country tag, 1 stripped to no-flag
san-francisco-congo-dr.json: 1 venues, 1 kept country tag, 0 stripped to no-flag
san-francisco-croatia.json: 7 venues, 7 kept country tag, 0 stripped to no-flag
san-francisco-cura-ao.json: 4 venues, 4 kept country tag, 0 stripped to no-flag
san-francisco-czechia.json: 1 venues, 0 kept country tag, 1 stripped to no-flag
san-francisco-ecuador.json: 4 venues, 4 kept country tag, 0 stripped to no-flag
san-francisco-egypt.json: 4 venues, 4 kept country tag, 0 stripped to no-flag
san-francisco-england.json: 1 venues, 0 kept country tag, 1 stripped to no-flag
san-francisco-france.json: 10 venues, 8 kept country tag, 2 stripped to no-flag
san-francisco-germany.json: 3 venues, 1 kept country tag, 2 stripped to no-flag
san-francisco-ghana.json: 1 venues, 1 kept country tag, 0 stripped to no-flag
san-francisco-haiti.json: 6 venues, 6 kept country tag, 0 stripped to no-flag
san-francisco-ir-iran.json: 10 venues, 1 kept country tag, 9 stripped to no-flag
san-francisco-iraq.json: 1 venues, 1 kept country tag, 0 stripped to no-flag
san-francisco-japan.json: 10 venues, 8 kept country tag, 2 stripped to no-flag
san-francisco-jordan.json: 1 venues, 1 kept country tag, 0 stripped to no-flag
san-francisco-korea-republic.json: 10 venues, 2 kept country tag, 8 stripped to no-flag
san-francisco-mexico.json: 10 venues, 8 kept country tag, 2 stripped to no-flag
san-francisco-morocco.json: 7 venues, 5 kept country tag, 2 stripped to no-flag
san-francisco-netherlands.json: 2 venues, 2 kept country tag, 0 stripped to no-flag
san-francisco-new-zealand.json: 2 venues, 2 kept country tag, 0 stripped to no-flag
san-francisco-norway.json: 0 venues, 0 kept country tag, 0 stripped to no-flag
san-francisco-panama.json: 2 venues, 2 kept country tag, 0 stripped to no-flag
san-francisco-paraguay.json: 0 venues, 0 kept country tag, 0 stripped to no-flag
san-francisco-portugal.json: 10 venues, 6 kept country tag, 4 stripped to no-flag
san-francisco-qatar.json: 1 venues, 1 kept country tag, 0 stripped to no-flag
san-francisco-saudi-arabia.json: 1 venues, 1 kept country tag, 0 stripped to no-flag
san-francisco-scotland.json: 0 venues, 0 kept country tag, 0 stripped to no-flag
san-francisco-senegal.json: 1 venues, 1 kept country tag, 0 stripped to no-flag
san-francisco-south-africa.json: 0 venues, 0 kept country tag, 0 stripped to no-flag
san-francisco-spain.json: 10 venues, 1 kept country tag, 9 stripped to no-flag
san-francisco-sportsbars.json: 10 venues, 0 kept country tag, 10 stripped to no-flag
san-francisco-sweden.json: 1 venues, 1 kept country tag, 0 stripped to no-flag
san-francisco-switzerland.json: 1 venues, 0 kept country tag, 1 stripped to no-flag
san-francisco-t-rkiye.json: 8 venues, 4 kept country tag, 4 stripped to no-flag
san-francisco-tunisia.json: 0 venues, 0 kept country tag, 0 stripped to no-flag
san-francisco-uruguay.json: 0 venues, 0 kept country tag, 0 stripped to no-flag
san-francisco-usa.json: 1 venues, 1 kept country tag, 0 stripped to no-flag
san-francisco-uzbekistan.json: 1 venues, 1 kept country tag, 0 stripped to no-flag
seattle-algeria.json: 0 venues, 0 kept country tag, 0 stripped to no-flag
seattle-argentina.json: 5 venues, 4 kept country tag, 1 stripped to no-flag
seattle-australia.json: 1 venues, 0 kept country tag, 1 stripped to no-flag
seattle-austria.json: 1 venues, 1 kept country tag, 0 stripped to no-flag
seattle-belgium.json: 1 venues, 0 kept country tag, 1 stripped to no-flag
seattle-bosnia-and-herzegovina.json: 4 venues, 4 kept country tag, 0 stripped to no-flag
seattle-brazil.json: 5 venues, 5 kept country tag, 0 stripped to no-flag
seattle-c-te-d-ivoire.json: 0 venues, 0 kept country tag, 0 stripped to no-flag
seattle-cabo-verde.json: 0 venues, 0 kept country tag, 0 stripped to no-flag
seattle-canada.json: 0 venues, 0 kept country tag, 0 stripped to no-flag
seattle-colombia.json: 4 venues, 4 kept country tag, 0 stripped to no-flag
seattle-congo-dr.json: 3 venues, 3 kept country tag, 0 stripped to no-flag
seattle-croatia.json: 3 venues, 3 kept country tag, 0 stripped to no-flag
seattle-cura-ao.json: 3 venues, 3 kept country tag, 0 stripped to no-flag
seattle-czechia.json: 0 venues, 0 kept country tag, 0 stripped to no-flag
seattle-ecuador.json: 0 venues, 0 kept country tag, 0 stripped to no-flag
seattle-egypt.json: 0 venues, 0 kept country tag, 0 stripped to no-flag
seattle-england.json: 2 venues, 1 kept country tag, 1 stripped to no-flag
seattle-france.json: 9 venues, 4 kept country tag, 5 stripped to no-flag
seattle-germany.json: 2 venues, 1 kept country tag, 1 stripped to no-flag
seattle-ghana.json: 3 venues, 3 kept country tag, 0 stripped to no-flag
seattle-haiti.json: 2 venues, 2 kept country tag, 0 stripped to no-flag
seattle-ir-iran.json: 4 venues, 1 kept country tag, 3 stripped to no-flag
seattle-iraq.json: 0 venues, 0 kept country tag, 0 stripped to no-flag
seattle-japan.json: 10 venues, 5 kept country tag, 5 stripped to no-flag
seattle-jordan.json: 1 venues, 1 kept country tag, 0 stripped to no-flag
seattle-korea-republic.json: 1 venues, 1 kept country tag, 0 stripped to no-flag
seattle-mexico.json: 10 venues, 8 kept country tag, 2 stripped to no-flag
seattle-morocco.json: 3 venues, 2 kept country tag, 1 stripped to no-flag
seattle-netherlands.json: 0 venues, 0 kept country tag, 0 stripped to no-flag
seattle-new-zealand.json: 2 venues, 2 kept country tag, 0 stripped to no-flag
seattle-norway.json: 1 venues, 1 kept country tag, 0 stripped to no-flag
seattle-panama.json: 0 venues, 0 kept country tag, 0 stripped to no-flag
